animal_ID,Cohort,Sex,Timepoint,Time,ZT,LD Cycle,percent_sleep,percent_sleepdec,mean_bout,mean_bout_round,total_min,total_min_round,REM_percent_sleep,REM_percent_sleepdec,REM_mean_bout,REM_mean_bout_round,REM_total_min,REM_total_min_round,nREM_percent_sleep,nREM_percent_sleepdec,nREM_mean_bout,nREM_mean_bout_round,nREM_total_min,nREM_total_min_round,WAKE_percent,WAKE_percent_dec,WAKE_mean_bout,WAKE_mean_bout_round,WAKE_total_min,WAKE_total_min_round
10:15,10,F,B,6:00:00,0,L,32.33,0.3233,63.71,64,19.398,19,7.44,0.0744,13.88,14,4.464,4,23.83,0.2383,48.11,48,14.298,14,68.72,0.6872,146,146,41.232,41
10:15,10,F,B,7:00:00,1,L,63,0.63,135.89,136,37.8,38,7.11,0.0711,10.71,11,4.266,4,55.78,0.5578,84.08,84,33.468,33,37.11,0.3711,55.58,56,22.266,22
10:15,10,F,B,8:00:00,2,L,57.89,0.5789,146.93,147,34.734,35,8.28,0.0828,8.74,9,4.968,5,49.72,0.4972,53.18,53,29.832,30,42,0.42,84.67,85,25.2,25
10:15,10,F,B,9:00:00,3,L,75.72,0.7572,283.8,284,45.432,45,17.39,0.1739,17.59,18,10.434,10,58.22,0.5822,56.59,57,34.932,35,24.39,0.2439,58.4,58,14.634,15
10:15,10,F,B,10:00:00,4,L,57.39,0.5739,147.07,147,34.434,34,16.33,0.1633,16.38,16,9.798,10,41.17,0.4117,52.86,53,24.702,25,42.5,0.425,77,77,25.5,26
10:15,10,F,B,11:00:00,5,L,47.39,0.4739,131.14,131,28.434,28,10.94,0.1094,16.4,16,6.564,7,36.44,0.3644,64.19,64,21.864,22,52.61,0.5261,105.44,105,31.566,32
10:15,10,F,B,12:00:00,6,L,71.22,0.7122,147.58,148,42.732,43,12.39,0.1239,10.35,10,7.434,7,58.83,0.5883,52.78,53,35.298,35,28.78,0.2878,35.86,36,17.268,17
10:15,10,F,B,13:00:00,7,L,83.11,0.8311,228.86,229,49.866,50,11.56,0.1156,13.44,13,6.936,7,71.44,0.7144,65,65,42.864,43,17,0.17,21.21,21,10.2,10
10:15,10,F,B,14:00:00,8,L,66.17,0.6617,100.69,101,39.702,40,13.72,0.1372,11.6,12,8.232,8,52.5,0.525,51.94,52,31.5,32,33.78,0.3378,35.43,35,20.268,20
10:15,10,F,B,15:00:00,9,L,50.56,0.5056,108.84,109,30.336,30,10.39,0.1039,11.69,12,6.234,6,40.22,0.4022,38.7,39,24.132,24,49.39,0.4939,53.7,54,29.634,30
10:15,10,F,B,16:00:00,10,L,77.39,0.7739,188.25,188,46.434,46,8.72,0.0872,9.23,9,5.232,5,68.56,0.6856,58.19,58,41.136,41,22.72,0.2272,27.72,28,13.632,14
10:15,10,F,B,17:00:00,11,L,41.28,0.4128,81.33,81,24.768,25,14,0.14,13.94,14,8.4,8,27.39,0.2739,30.84,31,16.434,16,58.61,0.5861,74.93,75,35.166,35
10:15,10,F,B,18:00:00,12,D,52.28,0.5228,80.59,81,31.368,31,14.56,0.1456,11.32,11,8.736,9,37.67,0.3767,30.68,31,22.602,23,47.78,0.4778,45.05,45,28.668,29
10:15,10,F,B,19:00:00,13,D,23.89,0.2389,91.09,91,14.334,14,6.94,0.0694,11.37,11,4.164,4,16.89,0.1689,23.92,24,10.134,10,76.17,0.7617,136.8,137,45.702,46
10:15,10,F,B,20:00:00,14,D,8.56,0.0856,22.1,22,5.136,5,4.67,0.0467,12.73,13,2.802,3,4,0.04,9.33,9,2.4,2,91.33,0.9133,157.81,158,54.798,55
10:15,10,F,B,21:00:00,15,D,24.5,0.245,71.07,71,14.7,15,7.72,0.0772,10.67,11,4.632,5,16.67,0.1667,26.64,27,10.002,10,75.61,0.7561,108.96,109,45.366,45
10:15,10,F,B,22:00:00,16,D,2.22,0.0222,20,20,1.332,1,1.11,0.0111,12,12,0.666,1,1.11,0.0111,9,9,0.666,1,97.78,0.9778,589.67,590,58.668,59
10:15,10,F,B,23:00:00,17,D,23.83,0.2383,57.44,57,14.298,14,8.67,0.0867,12.26,12,5.202,5,15.28,0.1528,17.86,18,9.168,9,76.06,0.7606,114.25,114,45.636,46
10:15,10,F,B,0:00:00,18,D,86.33,0.8633,234.43,234,51.798,52,13.33,0.1333,10.73,11,7.998,8,73,0.73,55.14,55,43.8,44,13.67,0.1367,22.48,22,8.202,8
10:15,10,F,B,1:00:00,19,D,8,0.08,24.35,24,4.8,5,4.83,0.0483,11.43,11,2.898,3,3.06,0.0306,12.67,13,1.836,2,92.11,0.9211,184.78,185,55.266,55
10:15,10,F,B,2:00:00,20,D,56.72,0.5672,92.24,92,34.032,34,16.5,0.165,12.36,12,9.9,10,40.22,0.4022,27.96,28,24.132,24,43.28,0.4328,47.94,48,25.968,26
10:15,10,F,B,3:00:00,21,D,56.06,0.5606,180.83,181,33.636,34,6.83,0.0683,13,13,4.098,4,49.22,0.4922,71.84,72,29.532,30,43.94,0.4394,82.95,83,26.364,26
10:15,10,F,B,4:00:00,22,D,6,0.06,21.38,21,3.6,4,3.17,0.0317,12,12,1.902,2,2.83,0.0283,12.4,12,1.698,2,94,0.94,178.84,179,56.4,56
10:15,10,F,B,5:00:00,23,D,80.17,0.8017,253.5,254,48.102,48,23.33,0.2333,11.52,12,13.998,14,56.94,0.5694,28.24,28,34.164,34,19.72,0.1972,39.53,40,11.832,12
10:16,10,F,A,6:00:00,0,L,17.06,0.1706,55.85,56,10.236,10,1.06,0.0106,12,12,0.636,1,19.17,0.1917,51.69,52,11.502,12,79.78,0.7978,192.13,192,47.868,48
10:16,10,F,A,7:00:00,1,L,72.17,0.7217,166.24,166,43.302,43,7.28,0.0728,14.38,14,4.368,4,64.89,0.6489,73.13,73,38.934,39,27.83,0.2783,34.21,34,16.698,17
10:16,10,F,A,8:00:00,2,L,86.39,0.8639,176.84,177,51.834,52,5.94,0.0594,15.4,15,3.564,4,80.33,0.8033,75.08,75,48.198,48,13.72,0.1372,15.29,15,8.232,8
10:16,10,F,A,9:00:00,3,L,55.33,0.5533,85.77,86,33.198,33,4.56,0.0456,10,10,2.736,3,50.78,0.5078,67.85,68,30.468,30,44.67,0.4467,48.79,49,26.802,27
10:16,10,F,A,10:00:00,4,L,70.44,0.7044,124.7,125,42.264,42,6.28,0.0628,9.41,9,3.768,4,64.17,0.6417,59.79,60,38.502,39,29.56,0.2956,24.23,24,17.736,18
10:16,10,F,A,11:00:00,5,L,49.83,0.4983,124.75,125,29.898,30,5.78,0.0578,11.33,11,3.468,3,44.17,0.4417,65.75,66,26.502,27,50.06,0.5006,62.55,63,30.036,30
10:16,10,F,A,12:00:00,6,L,81.22,0.8122,152.29,152,48.732,49,7.83,0.0783,10,10,4.698,5,73.39,0.7339,63.62,64,44.034,44,18.78,0.1878,17.95,18,11.268,11
10:16,10,F,A,13:00:00,7,L,29.5,0.295,130.67,131,17.7,18,1.83,0.0183,7.2,7,1.098,1,27.61,0.2761,71.71,72,16.566,17,70.56,0.7056,168.8,169,42.336,42
10:16,10,F,A,14:00:00,8,L,70.11,0.7011,113.76,114,42.066,42,10.67,0.1067,12.26,12,6.402,6,59.56,0.5956,51.67,52,35.736,36,29.78,0.2978,26.3,26,17.868,18
10:16,10,F,A,15:00:00,9,L,65,0.65,143.44,143,39,39,6.83,0.0683,12.8,13,4.098,4,58.06,0.5806,52.45,52,34.836,35,35.11,0.3511,39.31,39,21.066,21
10:16,10,F,A,16:00:00,10,L,67.61,0.6761,176.67,177,40.566,41,7,0.07,12.24,12,4.2,4,60.72,0.6072,63.31,63,36.432,36,32.28,0.3228,42.3,42,19.368,19
10:16,10,F,A,17:00:00,11,L,54.22,0.5422,111.9,112,32.532,33,9,0.09,9.11,9,5.4,5,45.11,0.4511,31.62,32,27.066,27,45.89,0.4589,43.32,43,27.534,28
10:16,10,F,A,18:00:00,12,D,29.78,0.2978,102.83,103,17.868,18,5.72,0.0572,12.67,13,3.432,3,24.06,0.2406,40.86,41,14.436,14,70.22,0.7022,114.45,114,42.132,42
10:16,10,F,A,19:00:00,13,D,15.61,0.1561,52.31,52,9.366,9,3.5,0.035,9.78,10,2.1,2,12.22,0.1222,32.71,33,7.332,7,84.28,0.8428,189.75,190,50.568,51
10:16,10,F,A,20:00:00,14,D,24.78,0.2478,86.33,86,14.868,15,2.61,0.0261,9.14,9,1.566,2,22.06,0.2206,37.81,38,13.236,13,75.33,0.7533,135.4,135,45.198,45
10:16,10,F,A,21:00:00,15,D,43.06,0.4306,117.33,117,25.836,26,4.89,0.0489,12.2,12,2.934,3,38.17,0.3817,41.88,42,22.902,23,56.94,0.5694,68.4,68,34.164,34
10:16,10,F,A,22:00:00,16,D,19.22,0.1922,72.83,73,11.532,12,3.33,0.0333,7.82,8,1.998,2,15.89,0.1589,27.05,27,9.534,10,80.78,0.8078,107.93,108,48.468,48
10:16,10,F,A,23:00:00,17,D,2.56,0.0256,18.57,19,1.536,2,1.56,0.0156,9,9,0.936,1,1,0.01,9.33,9,0.6,1,97.44,0.9744,440.5,441,58.464,58
10:16,10,F,A,0:00:00,18,D,1.56,0.0156,21.5,22,0.936,1,1.17,0.0117,8.5,9,0.702,1,0.39,0.0039,0,0,0.234,0,98.44,0.9844,591.67,592,59.064,59
10:16,10,F,A,1:00:00,19,D,29.83,0.2983,91.69,92,17.898,18,3.83,0.0383,16.4,16,2.298,2,26.11,0.2611,68.43,68,15.666,16,70.06,0.7006,157.63,158,42.036,42
10:16,10,F,A,2:00:00,20,D,63.89,0.6389,146,146,38.334,38,8.72,0.0872,13.47,13,5.232,5,55.06,0.5506,56.97,57,33.036,33,36.22,0.3622,52.24,52,21.732,22
10:16,10,F,A,3:00:00,21,D,79.5,0.795,148.76,149,47.7,48,10.61,0.1061,10.96,11,6.366,6,68.89,0.6889,54.74,55,41.334,41,20.5,0.205,21.35,21,12.3,12
10:16,10,F,A,4:00:00,22,D,1.33,0.0133,18.5,19,0.798,1,0.94,0.0094,5,5,0.564,1,0.39,0.0039,0,0,0.234,0,98.67,0.9867,711.2,711,59.202,59
10:16,10,F,A,5:00:00,23,D,1,0.01,18.67,19,0.6,1,0.44,0.0044,8,8,0.264,0,0.56,0.0056,8,8,0.336,0,99,0.99,891.5,892,59.4,59
10:16,10,F,B,6:00:00,0,L,20.11,0.2011,91.33,91,12.066,12,2.39,0.0239,7.71,8,1.434,1,14.78,0.1478,51.6,52,8.868,9,82.83,0.8283,176,176,49.698,50
10:16,10,F,B,7:00:00,1,L,85.89,0.8589,167.1,167,51.534,52,7.33,0.0733,12.56,13,4.398,4,78.5,0.785,78.89,79,47.1,47,14.17,0.1417,15.38,15,8.502,9
10:16,10,F,B,8:00:00,2,L,55.06,0.5506,100.55,101,33.036,33,4,0.04,9,9,2.4,2,51.11,0.5111,65.07,65,30.666,31,44.89,0.4489,50.63,51,26.934,27
10:16,10,F,B,9:00:00,3,L,30.17,0.3017,93.23,93,18.102,18,4.83,0.0483,10,10,2.898,3,25.22,0.2522,57.25,57,15.132,15,69.94,0.6994,148.24,148,41.964,42
10:16,10,F,B,10:00:00,4,L,54.56,0.5456,161.69,162,32.736,33,2.39,0.0239,14.4,14,1.434,1,52.17,0.5217,104.89,105,31.302,31,45.44,0.4544,85.89,86,27.264,27
10:16,10,F,B,11:00:00,5,L,78.94,0.7894,105.6,106,47.364,47,6.39,0.0639,8.32,8,3.834,4,72.67,0.7267,57.04,57,43.602,44,20.94,0.2094,17.3,17,12.564,13
10:16,10,F,B,12:00:00,6,L,55.89,0.5589,121.33,121,33.534,34,3.89,0.0389,11.5,12,2.334,2,52,0.52,75.68,76,31.2,31,44.11,0.4411,69.04,69,26.466,26
10:16,10,F,B,13:00:00,7,L,46.78,0.4678,80,80,28.068,28,5.61,0.0561,9.6,10,3.366,3,41.17,0.4117,45.88,46,24.702,25,53.22,0.5322,58.36,58,31.932,32
10:16,10,F,B,14:00:00,8,L,52.33,0.5233,120.82,121,31.398,31,7.67,0.0767,24.18,24,4.602,5,44.67,0.4467,69.39,69,26.802,27,47.67,0.4767,81.24,81,28.602,29
10:16,10,F,B,15:00:00,9,L,74.17,0.7417,120.08,120,44.502,45,6.89,0.0689,9.43,9,4.134,4,67.28,0.6728,57.21,57,40.368,40,25.83,0.2583,22.05,22,15.498,15
10:16,10,F,B,16:00:00,10,L,64.61,0.6461,112,112,38.766,39,5.72,0.0572,9.5,10,3.432,3,58.89,0.5889,66.31,66,35.334,35,35.39,0.3539,38.61,39,21.234,21
10:16,10,F,B,17:00:00,11,L,87.33,0.8733,202.59,203,52.398,52,8.33,0.0833,10.91,11,4.998,5,78.89,0.7889,59.58,60,47.334,47,12.78,0.1278,11.46,11,7.668,8
10:16,10,F,B,18:00:00,12,D,6.83,0.0683,55.6,56,4.098,4,1.17,0.0117,9.33,9,0.702,1,5.67,0.0567,198,198,3.402,3,93.17,0.9317,560,560,55.902,56
10:16,10,F,B,19:00:00,13,D,20.56,0.2056,62.71,63,12.336,12,2.56,0.0256,9.67,10,1.536,2,18,0.18,41.38,41,10.8,11,79.44,0.7944,158.44,158,47.664,48
10:16,10,F,B,20:00:00,14,D,19.22,0.1922,49.11,49,11.532,12,4.83,0.0483,12.17,12,2.898,3,14.39,0.1439,41,41,8.634,9,80.78,0.8078,116,116,48.468,48
10:16,10,F,B,21:00:00,15,D,0.56,0.0056,20,20,0.336,0,0.5,0.005,12,12,0.3,0,0.06,0.001,0,0,0.036,0,99.44,0.9944,1793,1793,59.664,60
10:16,10,F,B,22:00:00,16,D,1.72,0.0172,22.5,23,1.032,1,1.17,0.0117,12.67,13,0.702,1,0.56,0.0056,7,7,0.336,0,98.28,0.9828,708,708,58.968,59
10:16,10,F,B,23:00:00,17,D,1.39,0.0139,31,31,0.834,1,1.06,0.0106,12.67,13,0.636,1,0.33,0.0033,6,6,0.198,0,98.61,0.9861,1184,1184,59.166,59
10:16,10,F,B,0:00:00,18,D,0.89,0.0089,15.33,15,0.534,1,0.44,0.0044,8,8,0.264,0,0.44,0.0044,6,6,0.264,0,99.11,0.9911,894,894,59.466,59
10:16,10,F,B,1:00:00,19,D,42.17,0.4217,151.27,151,25.302,25,4.44,0.0444,14,14,2.664,3,37.83,0.3783,64.38,64,22.698,23,57.72,0.5772,99.14,99,34.632,35
10:16,10,F,B,2:00:00,20,D,81.33,0.8133,132.17,132,48.798,49,6.72,0.0672,9.68,10,4.032,4,74.61,0.7461,72,72,44.766,45,18.67,0.1867,21,21,11.202,11
10:16,10,F,B,3:00:00,21,D,10.61,0.1061,82.8,83,6.366,6,1.33,0.0133,9,9,0.798,1,9.17,0.0917,81,81,5.502,6,89.5,0.895,538.67,539,53.7,54
10:16,10,F,B,4:00:00,22,D,2.22,0.0222,18.86,19,1.332,1,1.22,0.0122,7.6,8,0.732,1,1,0.01,20,20,0.6,1,97.78,0.9778,440,440,58.668,59
10:16,10,F,B,5:00:00,23,D,1.5,0.015,17.6,18,0.9,1,0.72,0.0072,6,6,0.432,0,0.78,0.0078,13,13,0.468,0,98.5,0.985,591.67,592,59.1,59
11:01,11,F,A,6:00:00,0,L,37.83,0.3783,145,145,22.698,23,3.11,0.0311,8.4,8,1.866,2,17.5,0.175,25.5,26,10.5,11,79.39,0.7939,143.1,143,47.634,48
11:01,11,F,A,7:00:00,1,L,90.67,0.9067,310.36,310,54.402,54,12.06,0.1206,10.55,11,7.236,7,78.61,0.7861,63.73,64,47.166,47,9.33,0.0933,16.6,17,5.598,6
11:01,11,F,A,8:00:00,2,L,77.72,0.7772,114.67,115,46.632,47,13.44,0.1344,11.82,12,8.064,8,64.28,0.6428,51.29,51,38.568,39,22.28,0.2228,20.95,21,13.368,13
11:01,11,F,A,9:00:00,3,L,51.72,0.5172,120.12,120,31.032,31,11.06,0.1106,10.97,11,6.636,7,40.67,0.4067,38.37,38,24.402,24,48.28,0.4828,67.31,67,28.968,29
11:01,11,F,A,10:00:00,4,L,84.22,0.8422,248.77,249,50.532,51,15.44,0.1544,9.11,9,9.264,9,68.78,0.6878,42,42,41.268,41,15.78,0.1578,22,22,9.468,9
11:01,11,F,A,11:00:00,5,L,44,0.44,100.59,101,26.4,26,6.67,0.0667,8.33,8,4.002,4,37.22,0.3722,42.81,43,22.332,22,56.11,0.5611,107.37,107,33.666,34
11:01,11,F,A,12:00:00,6,L,73.28,0.7328,107.04,107,43.968,44,16.72,0.1672,10.58,11,10.032,10,56.67,0.5667,34.57,35,34.002,34,26.61,0.2661,29.09,29,15.966,16
11:01,11,F,A,13:00:00,7,L,70,0.7,131.62,132,42,42,16.22,0.1622,13.64,14,9.732,10,53.78,0.5378,40.81,41,32.268,32,30,0.3,35.47,35,18,18
11:01,11,F,A,14:00:00,8,L,73.39,0.7339,158.44,158,44.034,44,16.06,0.1606,11.85,12,9.636,10,57.28,0.5728,39.66,40,34.368,34,26.67,0.2667,38.67,39,16.002,16
11:01,11,F,A,15:00:00,9,L,83,0.83,188.59,189,49.8,50,19.33,0.1933,11.24,11,11.598,12,63.61,0.6361,42.36,42,38.166,38,17.06,0.1706,22.62,23,10.236,10
11:01,11,F,A,16:00:00,10,L,55.17,0.5517,87,87,33.102,33,16.72,0.1672,14.21,14,10.032,10,38.44,0.3844,34.79,35,23.064,23,44.83,0.4483,45.77,46,26.898,27
11:01,11,F,A,17:00:00,11,L,69.89,0.6989,133.71,134,41.934,42,21.56,0.2156,11.02,11,12.936,13,48.33,0.4833,27.69,28,28.998,29,30.11,0.3011,27.89,28,18.066,18
11:01,11,F,A,18:00:00,12,D,57.06,0.5706,110.48,110,34.236,34,19.06,0.1906,14,14,11.436,11,38.06,0.3806,23.93,24,22.836,23,42.89,0.4289,43.94,44,25.734,26
11:01,11,F,A,19:00:00,13,D,11.11,0.1111,29.44,29,6.666,7,7.78,0.0778,14.56,15,4.668,5,3.28,0.0328,9.43,9,1.968,2,88.94,0.8894,146.55,147,53.364,53
11:01,11,F,A,20:00:00,14,D,15.61,0.1561,39.44,39,9.366,9,7.67,0.0767,14.47,14,4.602,5,7.94,0.0794,11.62,12,4.764,5,84.39,0.8439,151.9,152,50.634,51
11:01,11,F,A,21:00:00,15,D,5.78,0.0578,24.83,25,3.468,3,3.22,0.0322,18.8,19,1.932,2,2.56,0.0256,8.86,9,1.536,2,94.22,0.9422,243,243,56.532,57
11:01,11,F,A,22:00:00,16,D,0.5,0.005,18,18,0.3,0,0.28,0.0028,10,10,0.168,0,0.22,0.0022,0,0,0.132,0,99.5,0.995,1794,1794,59.7,60
11:01,11,F,A,23:00:00,17,D,1.33,0.0133,22.67,23,0.798,1,0.94,0.0094,15,15,0.564,1,0.39,0.0039,0,0,0.234,0,98.67,0.9867,888.5,889,59.202,59
11:01,11,F,A,0:00:00,18,D,30.72,0.3072,50.52,51,18.432,18,15.33,0.1533,14.78,15,9.198,9,15.39,0.1539,15.64,16,9.234,9,69.28,0.6928,71.37,71,41.568,42
11:01,11,F,A,1:00:00,19,D,6.06,0.0606,38.86,39,3.636,4,2.44,0.0244,12.67,13,1.464,1,3.72,0.0372,13.75,14,2.232,2,93.83,0.9383,376.22,376,56.298,56
11:01,11,F,A,2:00:00,20,D,38.94,0.3894,88.44,88,23.364,23,12,0.12,9.44,9,7.2,7,26.94,0.2694,23.85,24,16.164,16,61.06,0.6106,94.96,95,36.636,37
11:01,11,F,A,3:00:00,21,D,25.67,0.2567,40.14,40,15.402,15,15.72,0.1572,16.48,16,9.432,9,9.83,0.0983,13.67,14,5.898,6,74.44,0.7444,77.37,77,44.664,45
11:01,11,F,A,4:00:00,22,D,26.17,0.2617,36.46,36,15.702,16,16.61,0.1661,15.61,16,9.966,10,9.67,0.0967,11.27,11,5.802,6,73.72,0.7372,56.77,57,44.232,44
11:01,11,F,A,5:00:00,23,D,26.44,0.2644,42.57,43,15.864,16,16.72,0.1672,16.86,17,10.032,10,9.61,0.0961,11.9,12,5.766,6,73.67,0.7367,76.46,76,44.202,44
11:01,11,F,B,6:00:00,0,L,20.5,0.205,73.33,73,12.3,12,12.56,0.1256,12.24,12,7.536,8,25.39,0.2539,29.8,30,15.234,15,62.06,0.6206,150.27,150,37.236,37
11:01,11,F,B,7:00:00,1,L,87.78,0.8778,240.86,241,52.668,53,22.17,0.2217,13.62,14,13.302,13,65.61,0.6561,37.52,38,39.366,39,12.22,0.1222,15.78,16,7.332,7
11:01,11,F,B,8:00:00,2,L,73.89,0.7389,145.6,146,44.334,44,22.06,0.2206,14.23,14,13.236,13,51.72,0.5172,31.05,31,31.032,31,26.22,0.2622,28.18,28,15.732,16
11:01,11,F,B,9:00:00,3,L,66.11,0.6611,130,130,39.666,40,16.44,0.1644,13.15,13,9.864,10,49.78,0.4978,38.96,39,29.868,30,33.78,0.3378,41.72,42,20.268,20
11:01,11,F,B,10:00:00,4,L,63.11,0.6311,129.16,129,37.866,38,15.28,0.1528,14.06,14,9.168,9,47.83,0.4783,38.39,38,28.698,29,36.89,0.3689,55.5,56,22.134,22
11:01,11,F,B,11:00:00,5,L,86,0.86,167.5,168,51.6,52,18,0.18,12.16,12,10.8,11,68,0.68,38.86,39,40.8,41,14,0.14,15.87,16,8.4,8
11:01,11,F,B,12:00:00,6,L,47.44,0.4744,110.12,110,28.464,28,14,0.14,13,13,8.4,8,33.33,0.3333,37.31,37,19.998,20,52.67,0.5267,76.24,76,31.602,32
11:01,11,F,B,13:00:00,7,L,70,0.7,192.57,193,42,42,11.11,0.1111,13.92,14,6.666,7,59,0.59,59.22,59,35.4,35,29.89,0.2989,46.52,47,17.934,18
11:01,11,F,B,14:00:00,8,L,73.5,0.735,134.1,134,44.1,44,24.89,0.2489,12,12,14.934,15,48.61,0.4861,25.53,26,29.166,29,26.5,0.265,38.96,39,15.9,16
11:01,11,F,B,15:00:00,9,L,62.61,0.6261,200,200,37.566,38,15.94,0.1594,15.71,16,9.564,10,46.67,0.4667,36.52,37,28.002,28,37.39,0.3739,73.78,74,22.434,22
11:01,11,F,B,16:00:00,10,L,64.39,0.6439,120.67,121,38.634,39,19.89,0.1989,15.41,15,11.934,12,44.5,0.445,30.04,30,26.7,27,35.61,0.3561,43,43,21.366,21
11:01,11,F,B,17:00:00,11,L,57.78,0.5778,112.7,113,34.668,35,11.33,0.1133,12.36,12,6.798,7,46.33,0.4633,41.9,42,27.798,28,42.33,0.4233,63.92,64,25.398,25
11:01,11,F,B,18:00:00,12,D,36.28,0.3628,76.4,76,21.768,22,10.67,0.1067,10.12,10,6.402,6,25.61,0.2561,25.22,25,15.366,15,63.72,0.6372,78.9,79,38.232,38
11:01,11,F,B,19:00:00,13,D,33,0.33,80,80,19.8,20,13.67,0.1367,12.82,13,8.202,8,19.33,0.1933,18.54,19,11.598,12,67,0.67,72.67,73,40.2,40
11:01,11,F,B,20:00:00,14,D,26.56,0.2656,42.21,42,15.936,16,10.56,0.1056,10.8,11,6.336,6,16.11,0.1611,22.4,22,9.666,10,73.33,0.7333,69.89,70,43.998,44
11:01,11,F,B,21:00:00,15,D,43.72,0.4372,100.22,100,26.232,26,10.89,0.1089,9.56,10,6.534,7,32.72,0.3272,28.8,29,19.632,20,56.39,0.5639,63.44,63,33.834,34
11:01,11,F,B,22:00:00,16,D,37.5,0.375,79.7,80,22.5,23,13.94,0.1394,13.94,14,8.364,8,23.56,0.2356,29.07,29,14.136,14,62.5,0.625,70,70,37.5,38
11:01,11,F,B,23:00:00,17,D,2.67,0.0267,30,30,1.602,2,2.28,0.0228,18,18,1.368,1,0.39,0.0039,0,0,0.234,0,97.33,0.9733,586,586,58.398,58
11:01,11,F,B,0:00:00,18,D,1.72,0.0172,15,15,1.032,1,1,0.01,7,7,0.6,1,0.72,0.0072,6,6,0.432,0,98.28,0.9828,508,508,58.968,59
11:01,11,F,B,1:00:00,19,D,33.44,0.3344,79.29,79,20.064,20,4.89,0.0489,11.83,12,2.934,3,28.67,0.2867,60,60,17.202,17,66.44,0.6644,119.8,120,39.864,40
11:01,11,F,B,2:00:00,20,D,60.28,0.6028,94.31,94,36.168,36,13,0.13,10.73,11,7.8,8,47.22,0.4722,35.21,35,28.332,28,39.78,0.3978,37.74,38,23.868,24
11:01,11,F,B,3:00:00,21,D,39.11,0.3911,72.82,73,23.466,23,6.11,0.0611,10.14,10,3.666,4,33.06,0.3306,35.53,36,19.836,20,60.83,0.6083,81.41,81,36.498,36
11:01,11,F,B,4:00:00,22,D,46.11,0.4611,96.63,97,27.666,28,5.72,0.0572,12.33,12,3.432,3,40.39,0.4039,52.07,52,24.234,24,53.89,0.5389,81.17,81,32.334,32
11:01,11,F,B,5:00:00,23,D,46.39,0.4639,180.4,180,27.834,28,8.17,0.0817,10.36,10,4.902,5,38.11,0.3811,46.33,46,22.866,23,53.72,0.5372,119.75,120,32.232,32
11:02,11,F,A,6:00:00,0,L,33.72,0.3372,95.86,96,20.232,20,11.5,0.115,14.08,14,6.9,7,33,0.33,56.95,57,19.8,20,55.5,0.555,91.09,91,33.3,33
11:02,11,F,A,7:00:00,1,L,91.5,0.915,267.08,267,54.9,55,11.67,0.1167,12.85,13,7.002,7,79.83,0.7983,69.86,70,47.898,48,8.5,0.085,13.18,13,5.1,5
11:02,11,F,A,8:00:00,2,L,71.06,0.7106,196.43,196,42.636,43,13.72,0.1372,12.3,12,8.232,8,57.28,0.5728,41.49,41,34.368,34,29,0.29,42.83,43,17.4,17
11:02,11,F,A,9:00:00,3,L,56.22,0.5622,107.14,107,33.732,34,12.72,0.1272,15.31,15,7.632,8,43.5,0.435,47.03,47,26.1,26,43.78,0.4378,51.03,51,26.268,26
11:02,11,F,A,10:00:00,4,L,86.5,0.865,220.53,221,51.9,52,19.17,0.1917,16.5,17,11.502,12,67.39,0.6739,51.46,51,40.434,40,13.44,0.1344,20.26,20,8.064,8
11:02,11,F,A,11:00:00,5,L,55.17,0.5517,86.62,87,33.102,33,24.11,0.2411,16.5,17,14.466,14,31.06,0.3106,30.33,30,18.636,19,44.83,0.4483,46.23,46,26.898,27
11:02,11,F,A,12:00:00,6,L,72,0.72,146.11,146,43.2,43,11,0.11,11.12,11,6.6,7,61,0.61,64.17,64,36.6,37,28,0.28,40.48,40,16.8,17
11:02,11,F,A,13:00:00,7,L,82.67,0.8267,213.73,214,49.602,50,13.33,0.1333,11.09,11,7.998,8,69.22,0.6922,47.11,47,41.532,42,17.44,0.1744,21.43,21,10.464,10
11:02,11,F,A,14:00:00,8,L,49.83,0.4983,114.24,114,29.898,30,8.44,0.0844,9.2,9,5.064,5,41.39,0.4139,52.14,52,24.834,25,50.17,0.5017,82.45,82,30.102,30
11:02,11,F,A,15:00:00,9,L,42.39,0.4239,62.29,62,25.434,25,12,0.12,11.93,12,7.2,7,30.39,0.3039,35.03,35,18.234,18,57.61,0.5761,69.67,70,34.566,35
11:02,11,F,A,16:00:00,10,L,91.33,0.9133,386.89,387,54.798,55,14.83,0.1483,10.16,10,8.898,9,76.61,0.7661,55.08,55,45.966,46,8.56,0.0856,12.36,12,5.136,5
11:02,11,F,A,17:00:00,11,L,64.22,0.6422,145.88,146,38.532,39,14.17,0.1417,12.11,12,8.502,9,49.94,0.4994,41.5,42,29.964,30,35.89,0.3589,56.26,56,21.534,22
11:02,11,F,A,18:00:00,12,D,33.61,0.3361,65.55,66,20.166,20,12.11,0.1211,11.33,11,7.266,7,21.5,0.215,19.73,20,12.9,13,66.39,0.6639,70.82,71,39.834,40
11:02,11,F,A,19:00:00,13,D,5.28,0.0528,27.78,28,3.168,3,3.28,0.0328,13,13,1.968,2,2.11,0.0211,7.33,7,1.266,1,94.61,0.9461,342.2,342,56.766,57
11:02,11,F,A,20:00:00,14,D,33.28,0.3328,96.86,97,19.968,20,12.78,0.1278,12.5,13,7.668,8,20.44,0.2044,18.86,19,12.264,12,66.78,0.6678,100.58,101,40.068,40
